cand_id,country,endYear,name,startYear
3480,,2003,b'Hamdard University',1999
3481,,Present,b'Jerusalem College of Engineering',
3481,,2004,b'Jerusalem College of Engineering',2000
3483,,Present,b'Simon Fraser University',
3483,,1999,b'Simon Fraser University',1995
3483,,2003,b'Simon Fraser University',2001
3484,,Present,b'Technical University of St. Petersburg',
3485,,Present,b'The Faculty of Engineering at Lund University',
3485,,2006,b'The Faculty of Engineering at Lund University',1999
3488,,Present,b'Beijing Institute of Technology',
3488,,1996,b'Beijing Institute of Technology',1992
3490,,Present,b'The University of British Columbia',
3490,,Present,b'Langara College',
3490,,2003,b'The University of British Columbia',1999
3490,,2011,b'Langara College',2010
3491,,Present,b'Beijing Normal University',
3491,,Present,b'University of Electronic Science and Technology',
3491,,1996,b'Beijing Normal University',1992
3491,,2000,b'University of Electronic Science and Technology',1997
3492,,Present,b'The University of British Columbia',
3492,,Present,b'The University of British Columbia',
3495,,Present,b'Simon Fraser University',
3495,,2001,b'Simon Fraser University',1997
3496,,Present,b'Victoria University of Wellington',
3496,,1999,b'Victoria University of Wellington',1997
3498,,Present,b'University of Northern British Columbia',
3498,,2006,b'University of Northern British Columbia',2001
3498,,2001,b'University of Northern British Columbia',1996
3500,,Present,b'The University of British Columbia',
3500,,2005,b'The University of British Columbia',2001
3501,,Present,b'University of Victoria',
3501,,2005,b'RCC Institute of Technology',2003
3501,,2009,b'University of Victoria',2007
3503,,Present,b'British Columbia Institute of Technology',
3503,,2012,b'British Columbia Institute of Technology',
3504,,Present,b'British Columbia Institute of Technology',
3504,,Present,b'The National Technical University of Ukraine',
3504,,2005,b'British Columbia Institute of Technology',2004
3507,,Present,b'Simon Fraser University',
3507,,2012,b'Simon Fraser University',2010
3510,,Present,b'The University of British Columbia',
3510,,Present,b'University of Belgrade',
3510,,1997,b'Univerzitet u Beogradu / University of Belgrade',1994
3510,,1992,"b'SSC Tono Hrovat - Velika Kladusa, BiH'",1988
3510,,2002,b'The University of British Columbia / UBC',1999
3511,,Present,b'Simon Fraser University',
3511,,Present,b'Coursera',2012
3511,,2000,b'Simon Fraser University',1995
3511,,2006,b'Sun Microsystems',2006
3516,,Present,b'British Columbia Institute of Technology',
3516,,2010,b'British Columbia Institute of Technology',2009
3516,,2008,b'British Columbia Institute of Technology',2006
3518,,Present,b'Islamic Azad University',
3518,,Present,b'Simon Fraser University',
3518,,2012,b'Simon Fraser University',2011
3518,,2005,b'Islamic Azad University',2000
3521,,1992,b'Technical University of Cluj-Napoca',1987
3527,,Present,b'The University of British Columbia',
3527,,2000,b'The University of British Columbia',1996
3533,,Present,b'Simon Fraser University',
3533,,Present,b'British Columbia Institute of Technology',
3533,,2010,b'ExitCertified/SpringSource University',2010
3533,,2010,b'British Columbia Institute of Technology',2009
3533,,2005,b'Simon Fraser University',1998
3534,,Present,b'The University of British Columbia',
3534,,2009,b'The University of British Columbia',2007
3534,,2006,b'The University of British Columbia',2002
3535,,Present,b'University of York',
3535,,1991,b'Stand College',1989
3535,,1994,b'University of York',1991
3537,,Present,b'The University of British Columbia',
3537,,Present,"b'National Institute of Technology (REC) Warangal, India'",
3537,,2005,b'The University of British Columbia',2003
3537,,Present,b'The University of British Columbia',
3538,,Present,b'Pontificia Universidad Cat\xc3\x83\xc2\xb3lica de Chile',
3538,,Present,b'University of Calgary',
3538,,Present,b'Technische Universit\xc3\x83\xc2\xa4t Berlin',
3538,,2007,b'Pontificia Universidad Cat\xc3\x83\xc2\xb3lica de Chile',2007
3538,,2010,b'Technische Universit\xc3\x83\xc2\xa4t Berlin',2004
3538,,2009,b'The University of Calgary',2008
3539,,Present,b'The University of British Columbia',
3539,,2004,b'The University of British Columbia',1999
3540,,Present,b'The University of British Columbia',
3540,,2007,b'The University of British Columbia',2004
3540,,2004,b'Capilano College',2000
3541,,Present,b'The University of British Columbia',
3541,,1991,b'The University of British Columbia',1986
3542,,Present,b'Acadia University',
3542,,1985,b'Acadia University',1980
3543,,Present,b'The University of British Columbia',
3543,,Present,b'University of Waterloo',
3543,,2004,b'University of Waterloo',2002
3543,,2002,b'The University of British Columbia',1997
3544,,Present,b'Pierre and Marie Curie University',
3544,,Present,"b""ISEP - \xc3\x83\xc2\xa9cole d'ing\xc3\x83\xc2\xa9nieurs du num\xc3\x83\xc2\xa9rique""",
3544,,Present,b'Telecom ParisTech',
3544,,1997,b'Ecole nationale sup\xc3\x83\xc2\xa9rieure des T\xc3\x83\xc2\xa9l\xc3\x83\xc2\xa9communications',1996
3544,,1995,b'Pierre and Marie Curie University',1994
3544,,1995,"b""Institut sup\xc3\x83\xc2\xa9rieur d'Electronique de Paris""",1992
3545,,Present,b'Universitatea \xc3\xa2\xc2\x80\xc2\x9ePolitehnica\xc3\xa2\xc2\x80\xc2\x9d din Bucure\xc3\x88\xc2\x99ti',
3545,,2000,b'Universitatea \xc3\xa2\xc2\x80\xc2\x9ePolitehnica\xc3\xa2\xc2\x80\xc2\x9d din Bucure\xc3\x88\xc2\x99ti',1995
3546,,Present,b'British Columbia Institute of Technology',
3546,,2013,b'British Columbia Institute of Technology',2009
3546,,2010,b'British Columbia Institute of Technology',2009
3546,,2015,b'British Columbia Institute of Technology / BCIT',2009
3547,,Present,b'Emily Carr University of Art and Design',
3547,,Present,b'Visvesvaraya Technological University',
3547,,2002,b'Visvesvaraya Technological University',1998
3547,,2013,b'Emily Carr Institute of Art & Design',2011
3548,,Present,b'University of Manitoba',
3548,,2004,b'University of Manitoba',2000
3548,,Present,b'University of Manitoba',
3549,,Present,b'De La Salle University',
3549,,2007,b'De La Salle University',2004
3551,,2006,b'ISIMA',2003
3553,,2006,b'BPUT India',2002
3554,,Present,b'The University of British Columbia',
3554,,Present,"b""Bishop's University""",
3554,,2005,"b""Bishop's University""",2001
3554,,2007,b'The University of British Columbia',2005
3555,,Present,b'The University of British Columbia',
3555,,Present,b'Langara College',
3555,,2005,b'Langara College',2000
3555,,2008,b'The University of British Columbia / UBC',2005
3556,,2012,b'University of British Columbia',2008
3557,,Present,b'The University of British Columbia',
3557,,Present,b'Jadavpur University',
3557,,2010,b'The University of British Columbia',2008
3557,,2005,b'Jadavpur University',2001
3559,,2007,"b'Software Productivity Center, SFU'",2007
3559,,2013,b'Dell Boomi Training',2013
3559,,2012,b'Liferay Corp.',2011
3560,,Present,b'British Columbia Institute of Technology',
3560,,Present,b'The University of British Columbia',
3560,,2005,b'The University of British Columbia',2000
3560,,Present,b'British Columbia Institute of Technology / BCIT',2011
3561,,Present,b'Princeton University',
3561,,2009,b'Princeton University',2005
3562,,Present,b'Red River College',
3562,,2010,b'Red River College',2008
3566,,2008,b'University of Manitoba',2004
3567,,Present,b'Simon Fraser University',
3567,,1996,b'Simon Fraser University',1989
3572,,Present,b'British Columbia Institute of Technology',
3572,,Present,b'The University of British Columbia',
3572,,Present,b'The University of British Columbia',
3572,,Present,b'British Columbia Institute of Technology',
3574,,Present,b'The University of British Columbia',
3574,,2008,b'The University of British Columbia',2006
3574,,2005,"b'Birla Institute of Technology and Science,Pilani'",2000
3575,,Present,b'Camosun College',
3575,,2006,b'Camosun College',2004
3575,,Present,b'Camosun College',
3575,,2006,b'Camosun College',2004
3579,,Present,b'Simon Fraser University',
3579,,Present,b'National University of Singapore',
3579,,Present,"b""Xi'an Jiaotong University""",
3579,,Present,"b""Xi'an Jiaotong University""",
3579,,2008,b'Simon Fraser University',2003
3579,,2001,b'National University of Singapore',1999
3581,,Present,b'Technion - Israel Institute of Technology',
3581,,Present,b'Technion - Israel Institute of Technology',
3587,,1986,b'UNB',1982
3587,,1989,b'UNB',1986
3592,,Present,b'McGill University',
3592,,Present,b'The University of British Columbia',
3592,,2003,b'The University of British Columbia',2000
3592,,2008,b'The University of British Columbia',2005
3592,,1999,b'McGill University',1996
3595,,Present,b'University of Alberta',
3595,,1999,b'University of Alberta',1995
3597,,Present,b'West University of Timi\xc3\xaf\xc2\xbf\xc2\xbd\xc3\xaf\xc2\xbf\xc2\xbdoara',
3597,,Present,b'Universitatea \xc3\xa2\xc2\x80\xc2\x9ePolitehnica\xc3\xa2\xc2\x80\xc2\x9d din Timi\xc3\x88\xc2\x99oara',
3597,,2000,b'Universitatea de Vest din Timi\xc3\x88\xc2\x99oara',1996
3597,,1993,b'Universitatea \xc3\xa2\xc2\x80\xc2\x9ePolitehnica\xc3\xa2\xc2\x80\xc2\x9d din Timi\xc3\x88\xc2\x99oara',1988
3599,,Present,b'University of Toronto',
3599,,2010,b'University of Toronto',2005
3601,,Present,b'Sharif University of Technology',
3601,,Present,b'University of Toronto',
3601,,2008,b'Sharif University of Technology',2004
3601,,2010,b'University of Toronto',2008
3603,,Present,b'Simon Fraser University',
3603,,2003,b'Simon Fraser University',1999
3604,,Present,b'University of Cape Town',
3604,,Present,b'The University of British Columbia',
3604,,2013,b'The University of British Columbia',2012
3604,,2006,b'University of Cape Town',2003
3606,,Present,b'University of Victoria',
3606,,2000,b'University of Victoria',1994
3607,,Present,b'Simon Fraser University',
3607,,2006,b'Simon Fraser University',2001
3608,,Present,b'British Columbia Institute of Technology',
3608,,1997,b'State Engineering University of Armenia',1990
3608,,2010,b'British Columbia Institute of Technology',2010
3609,,Present,b'Simon Fraser University',
3609,,Present,b'British Columbia Institute of Technology',
3609,,2012,b'Simon Fraser University',2010
3609,,2010,b'British Columbia Institute of Technology',2007
3611,,Present,"b'The Academic College of Tel-Aviv, Yaffo'",
3611,,2001,"b'The Academic College of Tel-Aviv, Yaffo'",1997
3612,,Present,b'British Columbia Institute of Technology',
3612,,2001,b'British Columbia Institute of Technology / BCIT',1999
3612,,2006,b'British Columbia Institute of Technology / BCIT',2004
3613,,Present,b'Guangdong University of Foreign Studies',
3613,,1995,b'Guangdong University of Foreign Studies',1992
3613,,2009,b'IWES',2009
3613,,1999,b'Guangdong University of Foreign Studies',1996
3614,,Present,b'The University of British Columbia',
3614,,2007,b'The University of British Columbia',2004
3614,,2004,b'The University of British Columbia',2000
3616,,2008,"b'Saint-Petersburg State University of Information Technologies, Mechanics and Optics'",1999
3617,,Present,b'Fudan University',
3617,,Present,b'Simon Fraser University',
3617,,Present,b'Fudan University',
3617,,Present,b'Simon Fraser University',
3618,,Present,b'University of Victoria',
3618,,2010,b'University of Victoria',2005
3618,,2004,b'MEF Schools',2001
3620,,Present,"b""Chernivci National 'Juriy Fedkovyc'\xc3\xa2\xc2\x80\xc2\x8b University""",
3620,,1992,"b""Chernivci National 'Juriy Fedkovyc' University""",1987
3620,,1987,b'Chernivtsi School #6',1977
3621,,Present,b'The University of British Columbia',
3621,,2004,b'The University of British Columbia',2000
3621,,1999,b'Komenius University',1998
3622,,Present,b'University of Northern British Columbia',
3622,,2000,b'University of Northern British Columbia',1998
3623,,Present,b'Alexandria University',
3623,,2015,b'University of British Columbia',2010
3623,,2004,b'Alexandria University',1999
3623,,2007,b'Alexandria University',2006
3624,,Present,b'Universit\xc3\x83\xc2\xa9 de Rennes I',
3624,,Present,b'Universit\xc3\x83\xc2\xa9 de La Rochelle',
3624,,2006,b'Universit\xc3\x83\xc2\xa9 de La Rochelle',2003
3624,,2008,b'Universit\xc3\x83\xc2\xa9 de Rennes I',2006
3626,,Present,b'University of Alberta',
3626,,2001,b'University Of Alberta',1997
3629,,Present,b'\xc3\x83\xc2\x89cole de technologie sup\xc3\x83\xc2\xa9rieure',
3629,,2003,b'Coll\xc3\x83\xc2\xa8ge G\xc3\x83\xc2\xa9rald-Godin',1999
3629,,2006,b'Game Institue',2005
3629,,2007,b'Universit\xc3\x83\xc2\xa9 du Qu\xc3\x83\xc2\xa9bec - Ecole de Technologie sup\xc3\x83\xc2\xa9rieure',2003
3634,,Present,b'Simon Fraser University',
3634,,Present,b'British Columbia Institute of Technology',
3634,,2012,b'British Columbia Institute of Technology',2010
3634,,2003,b'Simon Fraser University',1999
3634,,2010,b'British Columbia Institute of Technology',2008
3635,,Present,b'Vancouver Film School',
3635,,Present,"b'Universidad Bonaterra, A.C.'",
3635,,2008,b'Vancouver Film School',2007
3635,,2006,"b'Universidad Bonaterra, A.C.'",2006
3635,,2006,"b'Universidad Bonaterra, A.C.'",2000
3636,,Present,"b""Xi'an Jiaotong University""",
3636,,2002,"b""Xi'an Jiaotong University""",1998
3641,,Present,b'Bar-Ilan University',
3641,,2005,b'Bar-Ilan University',2002
3644,,2007,"b'FATEPI \xc3\xa2\xc2\x80\xc2\x93 University of Technology of Piau\xc3\x83\xc2\xad, Teresina \xc3\xa2\xc2\x80\xc2\x93 PI, Brazil'",2003
3645,,Present,b'Simon Fraser University',
3645,,Present,b'University of Waterloo',
3645,,1993,b'Simon Fraser University',1988
3645,,1987,b'University of Waterloo',1984
3646,,Present,b'University of Tasmania',
3646,,2004,b'University of Tasmania',2001
3647,,Present,b'Lule\xc3\x83\xc2\xa5 University of Technology',
3647,,2006,"b'Ensem, Engineer school, Nancy,France'",2003
3647,,2006,b'Lule\xc3\x83\xc2\xa5 tekniska universitet / Lule\xc3\x83\xc2\xa5 University of Technology',2005
3650,,Present,b'British Columbia Institute of Technology',
3650,,2013,b'British Columbia Institute of Technology',2012
3651,,Present,b'University of Waterloo',
3651,,2006,b'University of Waterloo',2003
3652,,Present,b'University of Waterloo',
3652,,2006,b'University of Waterloo',2001
3654,,Present,b'Universidade Est\xc3\x83\xc2\xa1cio de S\xc3\x83\xc2\xa1',
3654,,2004,b'Universidade Est\xc3\x83\xc2\xa1cio de S\xc3\x83\xc2\xa1',2000
3656,,1999,"b'Nanjing University of posts and communications,'",1995
3657,,Present,b'Fachhochschule Wiener Neustadt',
3657,,1999,b'Fachhochschule Wiener Neustadt',1995
3659,,1998,b'Lyc\xc3\x83\xc2\xa9e Jean Perrin',1996
3659,,2000,b'IIRIAM',1998
3660,,Present,b'Langara College',
3660,,1998,b'RCC',1996
3660,,2012,"b'Ryerson, The Java Institute, UBC, Online, etc'",1998
3660,,2005,b'Langara College',2002
3663,,2000,b'Cyclone Arts & Technologies',1999
3666,,Present,b'Far Eastern State Technical University',
3666,,1995,b'Far Eastern State Technical University',1990
3666,,Present,b'Various exams/certifications',1998
3667,,Present,b'University of Windsor',
3667,,2007,b'University of Windsor',2004
3668,,Present,b'University of Manitoba',
3668,,Present,b'Red River College',
3668,,1999,b'Red River College',1998
3668,,2000,b'Red River College',1999
3668,,1997,b'University of Manitoba',1995
3669,,Present,b'University of Science and Technology Beijing',
3669,,2000,b'University of Science and Technology Beijing',1996
3669,,1996,b'Beijing No.5 High School',1993
3671,,Present,b'Ryerson University',
3671,,2005,b'Ryerson University',2001
3672,,Present,b'British Columbia Institute of Technology',
3672,,Present,b'Universidade Cruzeiro do Sul',
3672,,2010,b'Universidade Cruzeiro do Sul',2006
3672,,2016,b'British Columbia Institute of Technology',2015
3673,,2009,b'Graduate: \t\tUniversity Presbiteriana Mackenzie School of Computing and Informatics',2005
3673,,2004,b'Colegio Batista Brasileiro',2001
3674,,Present,b'University of Victoria',
3674,,2000,b'University of Victoria',1995
3676,,2004,b'KIT eLearning/Liverpool University',2001
3679,,Present,b'University of Waterloo',
3679,,Present,b'Rutgers University',
3679,,2005,b'University of Waterloo',2002
3679,,2002,b'Rutgers University',1999
3680,,2007,b'Maisonneuve',2004
3681,,Present,b'Universidade Estadual de Campinas',
3681,,2006,b'Universidade Estadual de Campinas',2004
3681,,2004,b'Federal University of Ouro Preto',2000
3685,,Present,b'Universidade Federal do Rio de Janeiro',
3685,,2005,b'Universidade Federal do Rio de Janeiro',1998
3686,,Present,b'Universidade Federal de Pernambuco',
3686,,2008,b'Universidade Federal de Pernambuco',2003
3687,,Present,b'British Columbia Institute of Technology',
3687,,Present,b'The University of British Columbia',
3687,,1998,b'The University of British Columbia',1994
3687,,2001,b'British Columbia Institute of Technology',1999
3688,,Present,b'University of Waterloo',
3688,,2004,b'University of Waterloo',1999
3689,,Present,b'Universit\xc3\x83\xc2\xa9 de Technologie de Belfort-Montb\xc3\x83\xc2\xa9liard',
3689,,2003,b'Universit\xc3\x83\xc2\xa9 de Technologie de Belfort-Montb\xc3\x83\xc2\xa9liard',1998
3690,,Present,b'The Art Institute of Vancouver',
3691,,Present,b'Universidade Anhembi Morumbi',
3691,,1999,b'FECAP - Funda\xc3\x83\xc2\xa7\xc3\x83\xc2\xa3o Escola de Com\xc3\x83\xc2\xa9rcio \xc3\x83\xc2\x81lvares Penteado',1997
3691,,2010,b'FIAP - Faculdade de Inform\xc3\x83\xc2\xa1tica e Administra\xc3\x83\xc2\xa7\xc3\x83\xc2\xa3o Paulista',2009
3698,,Present,b'The University of Manchester',
3698,,2010,b'The University of Manchester',2006
3699,,Present,b'The University of British Columbia',
3699,,2009,b'The University of British Columbia',2004
3699,,2004,b'Vancouver Technical Secondary',1999
3700,,Present,b'Simon Fraser University',
3700,,1998,b'Claremont Secondary',1995
3700,,2005,b'Simon Fraser University',1998
3701,,Present,b'Reykjavik University',
3701,,Present,b'IT-Universitetet i K\xc3\x83\xc2\xb8benhavn',
3701,,2000,b'Kvennask\xc3\x83\xc2\xb3linn \xc3\x83\xc2\xad Reykjav\xc3\x83\xc2\xadk',1996
3701,,2006,b'IT-Universitetet i K\xc3\x83\xc2\xb8benhavn',2004
3701,,2003,b'Reykjavik University',2000
3720,,Present,b'ISAE-SUPAERO',
3720,,2005,b'ISAE-SUPAERO',2002
3720,,2000,b'Lycee',1997
3720,,2002,b'CP Joffre',2000
3720,,Present,b'ISAE-SUPAERO',
3722,,2000,b'Centre NAD',1999
3726,,Present,b'University of Manitoba',
3726,,2009,b'University of Manitoba',2004
3726,,2004,b'University of Manitoba',2000
3728,,Present,b'Concordia University',
3728,,Present,b'Ecole nationale sup\xc3\x83\xc2\xa9rieure des Beaux-Arts',
3728,,1997,b'Ecole nationale sup\xc3\x83\xc2\xa9rieure des Beaux-Arts',1996
